timestamp,event,attention_state,window
2026-03-13 20:20:46.382258,window_switch,Attention Shift,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:46.876772,mouse_click,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.448964,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.456573,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.463606,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.470270,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.478,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.484868,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.492624,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.498902,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.506557,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.513761,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.520768,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.527834,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.534644,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.541597,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.549052,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.556137,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.563477,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.570337,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.577722,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.585437,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.592258,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.599105,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.606486,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.613437,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.620519,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.627614,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.634877,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.642503,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.649198,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.656374,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.663814,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.670482,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.677613,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.684866,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.692394,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.699662,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.706876,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.713620,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.720922,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.728394,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.735255,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.742645,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.749720,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.756831,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.764096,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.771006,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.778145,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.785418,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.792812,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.799916,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.807506,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.814239,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.821540,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.828644,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.835832,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.842688,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.849973,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.857245,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.864370,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.871893,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.878915,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.885943,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.900316,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.907182,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.935914,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:47.971528,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:48.021865,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:48.036938,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:48.058426,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:48.065280,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:48.072108,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:48.079731,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:48.086687,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:48.094131,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:48.101120,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:48.108614,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:48.115861,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:48.122831,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:48.129885,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:48.136747,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:48.151794,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:48.159077,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:48.172445,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:48.186522,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:48.395333,mouse_click,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:48.934987,keyboard_activity,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:49.965055,keyboard_activity,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:20:53.419004,window_switch,Attention Shift,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.608754,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.615584,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.622611,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.630005,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.636688,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.644240,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.651434,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.657448,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.665138,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.672461,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.679800,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.686784,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.694058,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.701002,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.708438,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.715416,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.723080,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.729750,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.736562,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.744029,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.751172,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.758396,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.765777,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.772959,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.779685,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.787314,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.794336,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.801889,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.808659,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.816428,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.823152,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.829957,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.837867,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.845029,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.852390,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.859077,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.865992,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.873344,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.880793,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.888015,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.894688,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.901870,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.909270,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.916567,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.923274,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.930537,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.937824,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.945125,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.952457,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.959543,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.966158,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.973030,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.980193,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.988425,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:05.995161,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.001727,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.010014,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.016820,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.023768,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.030799,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.037982,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.045245,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.051654,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.059105,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.066793,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.080604,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.087637,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.095151,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.102519,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.116973,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.124656,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.131132,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.138874,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.145585,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.152702,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.159797,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.166811,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.174146,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.180922,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.188960,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.195632,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.202891,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.210282,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.217006,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.224860,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.231528,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.239205,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.245342,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.252684,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.267309,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.302617,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:06.346214,mouse_move,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:07.072212,mouse_click,Active Engagement,Streamlit and 5 more pages - Personal - Microsoft​ Edge
2026-03-13 20:21:07.432982,window_switch,Attention Shift,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.607917,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.615103,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.621685,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.629345,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.636490,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.643541,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.650377,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.657262,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.664798,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.672645,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.679466,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.686475,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.693966,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.701114,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.708374,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.714981,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.722371,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.730158,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.736694,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.744289,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.751327,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.758358,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.765576,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.772856,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.779227,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.786342,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.793788,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.800777,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.808092,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.815316,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:07.822164,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.138265,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.145360,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.152776,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.158889,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.166007,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.173155,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.180454,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.187439,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.194861,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.202474,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.209272,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.216446,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.224010,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.230606,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.238140,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.245692,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.252482,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.260256,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.266973,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.274692,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.281154,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.288280,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.295951,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.303118,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.310630,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.336501,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.340192,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.346715,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.352737,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.359811,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.367416,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.374862,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.382199,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.388834,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.396033,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.402929,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.409885,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.417443,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.424503,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.431632,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.438481,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.445573,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.452723,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.459799,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.467081,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.474439,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.481607,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
2026-03-13 20:21:08.488730,mouse_move,Active Engagement,tracker1.py - attentionmap - Visual Studio Code
